Adversarial Examples,Time(s),Mem Queries asked before,Total sequences asked before,Mem Query?
"(53/1, 1/1)",160.069,138772,138772,Y
"(13/1, 10/1)",160.129,138819,138819,Y
"(59/1, 33/1)",160.171,138852,138852,Y
"(22/1, 44/1)",160.182,138861,138861,Y
"(54/1, 40/1)",160.258,138915,138915,Y
"(44/1, 56/1)",160.961,139483,139483,Y
"(5/1, 19/1, 19/1)",160.976,139493,139493,Y
"(14/1, 55/1)",161.083,139582,139582,Y
"(21/1, 48/1)",161.347,139799,139799,Y
"(42/1, 15/1)",161.505,139930,139930,Y
"(49/1, 21/1, 21/1)",162.215,140501,140501,Y
"(15/1, 12/1)",162.25,140527,140527,Y
"(56/1, 17/1, 56/1)",162.315,140582,140582,Y
"(21/1, 27/1)",162.345,140606,140606,Y
"(5/1, 9/1)",162.618,140830,140830,Y
"(11/1, 58/1)",162.721,140911,140911,Y
"(51/1, 13/1)",162.8,140981,140981,Y
"(41/1, 39/1)",162.818,140992,140992,Y
"(25/1, 20/1)",162.827,140999,140999,Y
"(47/1, 56/1)",162.965,141107,141107,Y
"(45/1, 45/1, 21/1)",163.153,141266,141266,Y
"(18/1, 13/1)",163.196,141300,141300,Y
"(31/1, 49/1)",163.205,141304,141304,Y
"(27/1, 22/1)",163.243,141334,141334,Y
"(39/1, 41/1)",163.359,141430,141430,Y
"(8/1, 3/1)",163.415,141475,141475,Y
"(38/1, 58/1)",163.427,141484,141484,Y
"(52/1, 10/1)",163.49,141533,141533,Y
"(34/1, 30/1)",163.626,141635,141635,Y
"(28/1, 10/1)",163.668,141671,141671,Y
"(34/1, 53/1, 34/1)",163.762,141749,141749,Y
"(49/1, 19/1)",163.775,141755,141755,Y
"(11/1, 50/1, 50/1)",163.87,141831,141831,Y
"(9/1, 6/1, 9/1)",164.036,141973,141973,Y
"(15/1, 58/1)",164.335,142225,142225,Y
"(58/1, 58/1, 17/1)",164.611,142455,142455,Y
"(56/1, 21/1)",164.95,142736,142736,Y
"(34/1, 39/1)",164.956,142740,142740,Y
"(4/1, 4/1, 11/1)",165.069,142833,142833,Y
"(30/1, 36/1)",165.728,143372,143372,Y
"(15/1, 39/1)",165.738,143379,143379,Y
"(10/1, 46/1)",165.905,143518,143518,Y
"(50/1, 5/1, 5/1)",165.919,143532,143532,Y
"(24/1, 57/1)",165.966,143568,143568,Y
"(22/1, 49/1, 22/1)",166.015,143611,143611,Y
"(4/1, 3/1)",166.178,143741,143741,Y
"(1/1, 38/1)",166.294,143832,143832,Y
"(13/1, 50/1)",166.382,143902,143902,Y
"(11/1, 35/1)",166.726,144174,144174,Y
"(21/1, 2/1)",166.79,144225,144225,Y
"(50/1, 9/1)",167.045,144428,144428,Y
"(32/1, 56/1)",167.057,144440,144440,Y
"(21/1, 31/1)",167.273,144619,144619,Y
"(32/1, 18/1)",167.894,145128,145128,Y
"(54/1, 14/1)",168.131,145318,145318,Y
"(47/1, 49/1)",168.328,145482,145482,Y
"(11/1, 30/1)",168.397,145535,145535,Y
"(42/1, 7/1)",168.517,145632,145632,Y
"(24/1, 5/1)",168.564,145669,145669,Y
"(48/1, 25/1)",168.641,145728,145728,Y
"(32/1, 59/1, 59/1)",168.666,145750,145750,Y
"(39/1, 11/1)",168.816,145868,145868,Y
"(32/1, 19/1)",169.345,146243,146243,Y
"(31/1, 28/1)",169.431,146296,146296,Y
"(33/1, 17/1, 33/1)",169.451,146305,146305,Y
"(45/1, 45/1, 19/1)",169.476,146324,146324,Y
"(29/1, 4/1)",169.889,146590,146590,Y
"(31/1, 26/1)",170.129,146710,146710,Y
"(49/1, 43/1, 43/1)",170.465,146918,146918,Y
"(33/1, 59/1, 33/1)",170.675,147032,147032,Y
"(25/1, 38/1)",170.864,147127,147127,Y
"(12/1, 60/1)",171.115,147318,147318,Y
"(5/1, 55/1, 5/1)",171.154,147352,147352,Y
"(48/1, 34/1)",171.22,147403,147403,Y
"(27/1, 58/1, 58/1)",171.437,147535,147535,Y
"(45/1, 56/1)",171.443,147538,147538,Y
"(35/1, 7/1)",171.557,147629,147629,Y
"(57/1, 35/1)",171.761,147789,147789,Y
"(14/1, 5/1)",171.881,147877,147877,Y
"(21/1, 56/1)",171.909,147898,147898,Y
"(49/1, 23/1)",172.091,148040,148040,Y
"(58/1, 58/1, 31/1)",172.568,148433,148433,Y
"(13/1, 59/1)",172.636,148487,148487,Y
"(30/1, 31/1, 30/1)",172.879,148680,148680,Y
"(59/1, 55/1)",172.937,148728,148728,Y
"(12/1, 49/1, 12/1)",172.966,148753,148753,Y
"(6/1, 6/1, 21/1)",173.059,148828,148828,Y
"(4/1, 56/1)",173.087,148847,148847,Y
"(13/1, 45/1)",173.389,149085,149085,Y
"(16/1, 16/1, 54/1)",173.461,149144,149144,Y
"(50/1, 14/1)",173.65,149288,149288,Y
"(27/1, 13/1)",173.775,149391,149391,Y
"(48/1, 23/1)",173.808,149413,149413,Y
"(51/1, 18/1)",173.836,149434,149434,Y
"(11/1, 51/1)",173.878,149468,149468,Y
"(53/1, 60/1)",173.897,149477,149477,Y
"(8/1, 47/1)",174.076,149587,149587,Y
"(54/1, 54/1, 44/1)",174.094,149594,149594,Y
"(42/1, 34/1)",174.129,149625,149625,Y
"(9/1, 29/1)",174.36,149760,149760,Y
"(11/1, 32/1, 11/1, 32/1)",174.364,149763,149763,Y
"(44/1, 41/1)",174.611,149885,149885,Y
"(10/1, 44/1)",174.779,149986,149986,Y
"(11/1, 35/1, 11/1)",174.911,150057,150057,Y
"(5/1, 39/1, 39/1)",174.961,150089,150089,Y
"(21/1, 10/1)",175.091,150153,150153,Y
"(24/1, 47/1)",175.207,150222,150222,Y
"(2/1, 28/1, 28/1)",175.266,150260,150260,Y
"(40/1, 20/1, 40/1)",175.394,150342,150342,Y
"(27/1, 42/1)",175.485,150396,150396,Y
"(1/1, 56/1, 1/1)",175.609,150472,150472,Y
"(59/1, 14/1)",175.742,150542,150542,Y
"(36/1, 7/1)",175.851,150589,150589,Y
"(8/1, 17/1, 17/1)",175.994,150642,150642,Y
"(27/1, 32/1)",176.369,150775,150775,Y
"(53/1, 50/1)",176.578,150887,150887,Y
"(26/1, 8/1)",176.912,151071,151071,Y
"(45/1, 38/1)",177.038,151124,151124,Y
"(35/1, 28/1, 35/1)",177.188,151212,151212,Y
"(40/1, 50/1)",177.252,151251,151251,Y
"(52/1, 8/1)",177.359,151311,151311,Y
"(42/1, 60/1)",177.515,151407,151407,Y
"(29/1, 16/1)",177.551,151436,151436,Y
"(48/1, 22/1)",177.566,151443,151443,Y
"(39/1, 55/1, 39/1)",177.631,151491,151491,Y
"(37/1, 37/1, 44/1)",177.672,151522,151522,Y
"(52/1, 52/1, 56/1)",177.685,151535,151535,Y
"(54/1, 48/1)",177.751,151589,151589,Y
"(27/1, 29/1)",177.901,151679,151679,Y
"(36/1, 9/1)",178.491,152055,152055,Y
"(39/1, 36/1)",178.52,152072,152072,Y
"(4/1, 33/1)",178.713,152205,152205,Y
"(43/1, 13/1, 13/1)",178.895,152357,152357,Y
"(19/1, 19/1, 47/1)",178.929,152386,152386,Y
"(20/1, 46/1, 20/1)",178.963,152415,152415,Y
"(20/1, 46/1)",179.398,152739,152739,Y
"(54/1, 21/1)",179.488,152805,152805,Y
"(28/1, 33/1)",179.493,152808,152808,Y
"(13/1, 31/1, 31/1)",179.616,152901,152901,Y
"(26/1, 5/1)",179.747,153002,153002,Y
"(54/1, 26/1)",179.763,153009,153009,Y
"(40/1, 56/1, 56/1)",179.825,153060,153060,Y
"(28/1, 28/1, 59/1)",180.074,153257,153257,Y
"(12/1, 58/1)",180.097,153271,153271,Y
"(45/1, 31/1)",180.223,153364,153364,Y
"(43/1, 9/1)",180.551,153622,153622,Y
"(42/1, 18/1)",180.791,153813,153813,Y
"(5/1, 16/1)",181.121,154073,154073,Y
"(51/1, 60/1)",181.256,154179,154179,Y
"(21/1, 8/1)",181.313,154222,154222,Y
"(11/1, 48/1)",181.349,154249,154249,Y
"(5/1, 5/1, 41/1)",181.399,154288,154288,Y
"(18/1, 57/1)",181.451,154325,154325,Y
"(58/1, 6/1, 6/1)",181.599,154442,154442,Y
"(48/1, 37/1)",181.647,154479,154479,Y
"(48/1, 57/1)",181.79,154589,154589,Y
"(27/1, 47/1, 47/1)",181.832,154624,154624,Y
"(33/1, 39/1)",182.17,154892,154892,Y
"(57/1, 15/1)",182.272,154974,154974,Y
"(43/1, 56/1)",182.425,155092,155092,Y
"(42/1, 33/1)",182.565,155194,155194,Y
"(48/1, 14/1)",182.84,155407,155407,Y
"(23/1, 5/1)",182.923,155470,155470,Y
"(2/1, 28/1)",182.926,155471,155471,Y
"(19/1, 10/1)",183.092,155605,155605,Y
"(43/1, 60/1)",183.179,155676,155676,Y
"(22/1, 56/1)",183.422,155866,155866,Y
"(5/1, 40/1)",183.453,155890,155890,Y
"(51/1, 17/1, 51/1)",183.623,156025,156025,Y
"(4/1, 54/1)",184.093,156401,156401,Y
"(30/1, 55/1)",184.398,156648,156648,Y
"(15/1, 32/1)",184.464,156697,156697,Y
"(4/1, 5/1, 4/1)",184.469,156702,156702,Y
"(44/1, 52/1, 44/1)",184.477,156709,156709,Y
"(42/1, 19/1)",184.537,156757,156757,Y
"(51/1, 1/1)",184.625,156829,156829,Y
"(27/1, 55/1)",184.997,157136,157136,Y
"(22/1, 18/1)",185.078,157197,157197,Y
"(7/1, 33/1)",185.118,157230,157230,Y
"(5/1, 37/1)",185.168,157263,157263,Y
"(58/1, 6/1, 58/1)",185.288,157364,157364,Y
"(19/1, 51/1)",185.611,157630,157630,Y
"(15/1, 15/1, 9/1)",185.653,157664,157664,Y
"(1/1, 40/1, 40/1)",185.706,157706,157706,Y
"(45/1, 53/1)",185.715,157713,157713,Y
"(10/1, 51/1)",185.812,157793,157793,Y
"(58/1, 23/1)",186.06,157994,157994,Y
"(30/1, 38/1)",186.234,158135,158135,Y
"(9/1, 14/1)",186.258,158152,158152,Y
"(17/1, 9/1, 17/1)",186.435,158295,158295,Y
"(38/1, 2/1)",186.44,158298,158298,Y
"(55/1, 7/1)",186.475,158326,158326,Y
"(6/1, 10/1)",186.661,158476,158476,Y
"(45/1, 52/1)",186.8,158572,158572,Y
"(50/1, 35/1, 35/1)",186.807,158576,158576,Y
"(45/1, 50/1)",187.075,158751,158751,Y
"(15/1, 30/1)",187.32,158934,158934,Y
"(7/1, 50/1)",187.384,158983,158983,Y
"(16/1, 16/1, 52/1)",187.483,159064,159064,Y
"(9/1, 33/1)",187.521,159093,159093,Y
"(48/1, 52/1)",187.91,159416,159416,Y
"(48/1, 2/1)",188.18,159633,159633,Y
"(15/1, 36/1)",188.263,159680,159680,Y
"(18/1, 20/1)",188.32,159714,159714,Y
"(55/1, 55/1, 48/1)",188.346,159727,159727,Y
"(49/1, 26/1, 26/1)",188.459,159807,159807,Y
"(20/1, 53/1)",189.072,160223,160223,Y
"(22/1, 17/1)",189.086,160228,160228,Y
"(59/1, 3/1)",189.34,160412,160412,Y
"(20/1, 49/1)",189.421,160469,160469,Y
"(12/1, 15/1, 15/1)",189.429,160477,160477,Y
"(19/1, 47/1)",189.937,160657,160657,Y
"(10/1, 7/1, 7/1)",190.174,160842,160842,Y
"(35/1, 30/1)",190.483,161078,161078,Y
"(15/1, 35/1)",190.487,161079,161079,Y
"(10/1, 30/1)",190.606,161178,161178,Y
"(44/1, 10/1)",190.894,161423,161423,Y
"(53/1, 14/1, 53/1)",190.898,161425,161425,Y
"(9/1, 55/1)",190.962,161479,161479,Y
"(57/1, 60/1)",191.822,162202,162202,Y
"(44/1, 29/1)",191.936,162296,162296,Y
"(53/1, 58/1)",192.223,162530,162530,Y
"(23/1, 47/1)",192.615,162855,162855,Y
"(2/1, 60/1, 60/1)",192.704,162927,162927,Y
"(5/1, 30/1)",193.413,163511,163511,Y
"(13/1, 34/1)",193.438,163529,163529,Y
"(5/1, 10/1)",193.704,163755,163755,Y
"(42/1, 55/1)",193.991,163996,163996,Y
"(15/1, 54/1, 15/1)",194.079,164065,164065,Y
"(50/1, 13/1)",194.23,164183,164183,Y
"(25/1, 5/1)",194.295,164234,164234,Y
"(25/1, 21/1, 21/1, 25/1)",194.326,164258,164258,Y
"(39/1, 59/1)",194.465,164364,164364,Y
"(19/1, 46/1)",194.518,164401,164401,Y
"(58/1, 53/1, 58/1)",194.636,164486,164486,Y
"(11/1, 17/1, 11/1)",194.645,164494,164494,Y
"(1/1, 10/1)",195.154,164901,164901,Y
"(43/1, 3/1)",195.465,165156,165156,Y
"(38/1, 38/1, 17/1)",195.516,165196,165196,Y
"(3/1, 42/1)",195.624,165286,165286,Y
"(29/1, 20/1)",196.568,166071,166071,Y
"(35/1, 59/1)",196.732,166208,166208,Y
"(33/1, 35/1)",196.746,166216,166216,Y
"(48/1, 39/1)",196.772,166235,166235,Y
"(37/1, 8/1)",197.138,166542,166542,Y
"(23/1, 31/1, 31/1)",197.236,166625,166625,Y
"(11/1, 50/1, 11/1)",197.262,166646,166646,Y
"(41/1, 15/1)",197.276,166656,166656,Y
"(21/1, 34/1, 34/1)",197.651,166966,166966,Y
"(46/1, 15/1)",197.865,167138,167138,Y
"(21/1, 21/1, 15/1)",197.946,167203,167203,Y
"(1/1, 14/1, 1/1)",197.977,167229,167229,Y
"(6/1, 19/1)",198.25,167451,167451,Y
"(47/1, 47/1, 31/1)",198.586,167730,167730,Y
"(43/1, 34/1)",198.786,167899,167899,Y
"(15/1, 38/1)",198.826,167927,167927,Y
"(14/1, 50/1)",199.194,168221,168221,Y
"(57/1, 36/1)",199.606,168542,168542,Y
"(36/1, 25/1)",199.785,168681,168681,Y
"(16/1, 23/1)",199.992,168841,168841,Y
"(43/1, 58/1)",200.017,168861,168861,Y
"(41/1, 57/1)",200.477,169209,169209,Y
"(29/1, 48/1)",200.644,169341,169341,Y
"(17/1, 17/1, 30/1)",200.731,169414,169414,Y
"(12/1, 54/1)",200.744,169426,169426,Y
"(60/1, 2/1)",200.968,169591,169591,Y
"(26/1, 60/1, 60/1)",201.081,169678,169678,Y
"(17/1, 3/1)",201.268,169799,169799,Y
"(46/1, 24/1)",201.513,169983,169983,Y
"(16/1, 25/1)",202.009,170382,170382,Y
"(25/1, 23/1)",202.625,170810,170810,Y
"(9/1, 48/1, 9/1)",202.823,170938,170938,Y
"(31/1, 11/1)",203.131,171132,171132,Y
"(37/1, 18/1, 18/1)",203.385,171322,171322,Y
"(3/1, 53/1)",203.472,171381,171381,Y
"(58/1, 46/1, 58/1)",203.481,171388,171388,Y
"(7/1, 7/1, 18/1)",204.097,171857,171857,Y
"(50/1, 2/1)",204.139,171883,171883,Y
"(17/1, 21/1, 17/1)",204.167,171911,171911,Y
"(13/1, 20/1)",204.461,172140,172140,Y
"(5/1, 23/1)",205.029,172591,172591,Y
"(32/1, 32/1, 26/1)",205.219,172740,172740,Y
"(50/1, 11/1)",205.513,172963,172963,Y
"(43/1, 58/1, 43/1)",205.564,173003,173003,Y
"(46/1, 32/1)",205.628,173049,173049,Y
"(24/1, 35/1)",205.933,173283,173283,Y
"(10/1, 59/1, 59/1)",205.982,173322,173322,Y
"(20/1, 20/1, 36/1)",206.506,173752,173752,Y
"(45/1, 30/1)",206.555,173788,173788,Y
"(51/1, 6/1)",206.568,173799,173799,Y
"(45/1, 29/1)",206.716,173912,173912,Y
"(6/1, 46/1)",206.78,173964,173964,Y
"(57/1, 5/1)",207.119,174234,174234,Y
"(41/1, 10/1)",207.251,174340,174340,Y
"(45/1, 52/1, 45/1)",207.486,174521,174521,Y
"(15/1, 26/1)",207.678,174669,174669,Y
"(25/1, 6/1)",207.782,174750,174750,Y
"(30/1, 28/1)",207.812,174770,174770,Y
"(36/1, 47/1, 36/1)",207.84,174790,174790,Y
"(22/1, 31/1)",208.0,174912,174912,Y
"(56/1, 57/1, 57/1)",208.131,175017,175017,Y
"(50/1, 26/1, 50/1)",208.322,175174,175174,Y
"(54/1, 23/1)",208.529,175343,175343,Y
"(47/1, 60/1)",209.322,175984,175984,Y
"(30/1, 50/1, 30/1)",209.68,176279,176279,Y
"(17/1, 18/1)",209.85,176407,176407,Y
"(1/1, 17/1)",210.088,176596,176596,Y
"(51/1, 9/1, 51/1)",210.138,176640,176640,Y
"(48/1, 16/1, 48/1)",210.43,176878,176878,Y
"(17/1, 29/1, 29/1)",210.434,176882,176882,Y
"(39/1, 56/1)",210.521,176948,176948,Y
"(7/1, 18/1)",210.669,177058,177058,Y
"(35/1, 32/1, 35/1)",210.813,177179,177179,Y
"(31/1, 14/1)",210.97,177304,177304,Y
"(57/1, 21/1, 21/1)",211.132,177434,177434,Y
"(60/1, 21/1)",211.167,177459,177459,Y
"(45/1, 17/1)",211.177,177465,177465,Y
"(50/1, 47/1)",211.211,177491,177491,Y
"(31/1, 59/1)",211.218,177497,177497,Y
"(41/1, 41/1, 21/1)",211.361,177610,177610,Y
"(7/1, 20/1, 20/1)",211.458,177691,177691,Y
"(3/1, 9/1)",211.593,177789,177789,Y
"(38/1, 38/1, 49/1)",211.676,177858,177858,Y
"(8/1, 8/1, 10/1)",211.786,177946,177946,Y
"(40/1, 22/1)",211.879,178017,178017,Y
"(42/1, 58/1)",211.896,178025,178025,Y
"(53/1, 53/1, 53/1, 9/1)",211.901,178030,178030,Y
"(26/1, 40/1)",211.963,178077,178077,Y
"(17/1, 51/1)",212.067,178160,178160,Y
"(44/1, 36/1)",212.286,178336,178336,Y
"(56/1, 56/1, 42/1)",212.346,178382,178382,Y
"(10/1, 21/1)",212.416,178440,178440,Y
"(59/1, 37/1, 37/1)",212.944,178864,178864,Y
"(40/1, 52/1, 52/1)",213.148,179017,179017,Y
"(31/1, 46/1)",213.588,179384,179384,Y
"(39/1, 6/1)",214.14,179825,179825,Y
"(10/1, 8/1)",214.323,179963,179963,Y
"(52/1, 59/1)",214.412,180031,180031,Y
"(32/1, 44/1, 44/1, 44/1)",214.441,180054,180054,Y
"(37/1, 31/1, 31/1)",214.473,180079,180079,Y
"(24/1, 33/1)",214.627,180198,180198,Y
"(15/1, 17/1)",214.693,180248,180248,Y
"(10/1, 29/1)",214.714,180263,180263,Y
"(52/1, 60/1)",215.128,180588,180588,Y
"(15/1, 15/1, 60/1)",215.384,180795,180795,Y
"(9/1, 2/1)",215.459,180849,180849,Y
"(45/1, 10/1)",216.476,181671,181671,Y
"(39/1, 39/1, 9/1)",216.54,181725,181725,Y
"(41/1, 26/1)",216.629,181791,181791,Y
"(56/1, 1/1)",216.666,181819,181819,Y
"(51/1, 46/1, 46/1)",216.697,181843,181843,Y
"(30/1, 51/1)",216.867,181977,181977,Y
"(4/1, 48/1)",217.072,182142,182142,Y
"(15/1, 40/1)",217.304,182314,182314,Y
"(1/1, 46/1)",217.769,182675,182675,Y
"(37/1, 41/1)",217.958,182822,182822,Y
"(34/1, 34/1, 54/1)",218.091,182923,182923,Y
"(9/1, 21/1, 9/1)",218.413,183178,183178,Y
"(14/1, 60/1)",218.683,183388,183388,Y
"(3/1, 3/1, 42/1)",218.745,183434,183434,Y
"(33/1, 33/1, 15/1)",218.885,183538,183538,Y
"(58/1, 60/1, 60/1)",218.921,183568,183568,Y
"(28/1, 11/1, 28/1)",219.059,183672,183672,Y
"(20/1, 51/1)",219.123,183723,183723,Y
"(45/1, 23/1)",219.153,183743,183743,Y
"(7/1, 44/1)",219.407,183944,183944,Y
"(59/1, 26/1, 59/1)",219.483,184000,184000,Y
"(26/1, 48/1, 48/1)",219.576,184067,184067,Y
"(29/1, 24/1)",219.637,184113,184113,Y
"(30/1, 24/1)",219.645,184119,184119,Y
"(13/1, 1/1, 1/1)",220.008,184401,184401,Y
"(53/1, 47/1)",220.065,184443,184443,Y
"(52/1, 53/1)",220.107,184474,184474,Y
"(26/1, 21/1)",220.259,184594,184594,Y
"(40/1, 38/1)",220.266,184597,184597,Y
"(13/1, 13/1, 11/1)",220.725,184952,184952,Y
"(33/1, 33/1, 57/1)",220.764,184985,184985,Y
"(17/1, 6/1)",221.481,185554,185554,Y
"(18/1, 41/1)",221.755,185774,185774,Y
"(45/1, 18/1, 45/1)",221.906,185895,185895,Y
"(12/1, 43/1)",221.961,185936,185936,Y
"(36/1, 27/1, 27/1)",222.165,186099,186099,Y
"(45/1, 25/1)",222.548,186399,186399,Y
"(35/1, 27/1, 27/1)",223.505,187160,187160,Y
"(40/1, 32/1, 40/1)",223.784,187397,187397,Y
"(51/1, 36/1, 36/1)",224.164,187713,187713,Y
"(33/1, 55/1)",224.257,187787,187787,Y
"(27/1, 25/1)",225.149,188505,188505,Y
"(17/1, 15/1, 15/1)",225.449,188747,188747,Y
"(60/1, 60/1, 44/1)",225.466,188762,188762,Y
"(13/1, 31/1)",225.947,189151,189151,Y
"(20/1, 3/1)",225.954,189153,189153,Y
"(34/1, 45/1, 34/1)",226.045,189226,189226,Y
"(43/1, 37/1, 43/1)",226.566,189646,189646,Y
"(41/1, 14/1)",226.711,189763,189763,Y
"(2/1, 36/1)",227.107,190089,190089,Y
"(47/1, 38/1, 47/1, 38/1)",227.186,190152,190152,Y
"(30/1, 3/1, 3/1)",227.29,190242,190242,Y
"(22/1, 28/1)",227.344,190284,190284,Y
"(9/1, 31/1, 31/1, 9/1)",227.37,190303,190303,Y
"(14/1, 14/1, 57/1)",227.397,190325,190325,Y
"(36/1, 10/1)",227.443,190363,190363,Y
"(28/1, 45/1)",227.905,190739,190739,Y
"(55/1, 17/1)",227.951,190778,190778,Y
"(21/1, 43/1)",228.137,190927,190927,Y
"(2/1, 44/1, 2/1)",229.476,192004,192004,Y
"(16/1, 20/1, 20/1)",229.686,192172,192172,Y
"(10/1, 3/1)",229.79,192252,192252,Y
"(20/1, 42/1)",230.141,192524,192524,Y
"(57/1, 57/1, 42/1)",230.646,192923,192923,Y
"(42/1, 29/1)",230.653,192928,192928,Y
"(36/1, 59/1)",230.804,193042,193042,Y
"(48/1, 20/1)",230.874,193099,193099,Y
"(30/1, 21/1)",231.116,193290,193290,Y
"(46/1, 23/1, 23/1)",231.152,193317,193317,Y
"(7/1, 33/1, 7/1)",231.164,193326,193326,Y
"(25/1, 25/1, 59/1)",231.731,193778,193778,Y
"(3/1, 35/1)",231.76,193800,193800,Y
"(55/1, 5/1)",232.212,194157,194157,Y
"(53/1, 29/1)",233.599,195257,195257,Y
"(5/1, 35/1)",233.743,195375,195375,Y
"(17/1, 30/1)",233.762,195387,195387,Y
"(9/1, 47/1)",234.125,195672,195672,Y
"(53/1, 1/1, 53/1)",234.281,195798,195798,Y
"(2/1, 20/1, 2/1)",234.335,195842,195842,Y
"(28/1, 18/1)",234.842,196266,196266,Y
"(38/1, 27/1)",235.189,196553,196553,Y
"(8/1, 8/1, 8/1, 43/1)",235.667,196941,196941,Y
"(17/1, 17/1, 56/1)",235.775,197031,197031,Y
"(59/1, 3/1, 3/1)",235.831,197074,197074,Y
"(47/1, 11/1)",235.928,197154,197154,Y
"(5/1, 19/1)",236.231,197396,197396,Y
"(38/1, 38/1, 24/1)",236.647,197730,197730,Y
"(43/1, 54/1, 43/1)",237.405,198350,198350,Y
"(2/1, 34/1)",237.721,198606,198606,Y
"(49/1, 48/1, 20/1, 23/1, 37/1, 49/1, 49/1)",238.064,198881,198881,Y
"(33/1, 5/1, 5/1)",238.495,199220,199220,Y
"(43/1, 31/1)",238.564,199273,199273,Y
"(59/1, 47/1, 47/1)",239.28,199843,199843,Y
"(36/1, 36/1, 19/1)",239.492,200011,200011,Y
"(37/1, 12/1)",239.533,200042,200042,Y
"(41/1, 41/1, 23/1)",239.895,200339,200339,Y
"(25/1, 47/1)",240.05,200461,200461,Y
"(20/1, 20/1, 17/1)",240.112,200510,200510,Y
"(7/1, 28/1, 7/1)",240.197,200585,200585,Y
"(48/1, 59/1, 59/1)",240.346,200703,200703,Y
"(48/1, 32/1, 48/1)",240.561,200872,200872,Y
"(49/1, 41/1)",240.567,200876,200876,Y
"(56/1, 35/1)",240.667,200952,200952,Y
"(22/1, 55/1)",240.836,201081,201081,Y
"(60/1, 46/1, 60/1)",241.202,201367,201367,Y
"(38/1, 44/1)",241.505,201606,201606,Y
"(50/1, 39/1)",241.535,201626,201626,Y
"(5/1, 2/1)",241.94,201942,201942,Y
"(8/1, 54/1)",242.487,202376,202376,Y
"(53/1, 55/1)",242.637,202496,202496,Y
"(37/1, 32/1)",242.648,202505,202505,Y
"(38/1, 33/1, 33/1)",242.729,202565,202565,Y
"(45/1, 45/1, 29/1)",242.851,202667,202667,Y
"(9/1, 9/1, 15/1)",243.51,203188,203188,Y
"(56/1, 28/1)",244.179,203702,203702,Y
"(32/1, 47/1, 32/1)",244.201,203717,203717,Y
"(3/1, 3/1, 24/1, 3/1)",245.04,204391,204391,Y
"(33/1, 39/1, 39/1)",245.071,204417,204417,Y
"(9/1, 8/1)",245.276,204579,204579,Y
"(8/1, 24/1, 24/1)",245.503,204757,204757,Y
"(35/1, 44/1, 44/1)",245.62,204851,204851,Y
"(50/1, 56/1)",246.36,205452,205452,Y
"(14/1, 39/1)",246.452,205521,205521,Y
"(30/1, 57/1)",246.88,205622,205622,Y
"(48/1, 28/1)",247.178,205866,205866,Y
"(38/1, 12/1)",247.943,206465,206465,Y
"(15/1, 16/1, 16/1)",248.082,206574,206574,Y
"(35/1, 35/1, 25/1)",248.11,206596,206596,Y
"(57/1, 57/1, 15/1)",248.194,206659,206659,Y
"(27/1, 24/1)",248.521,206917,206917,Y
"(60/1, 5/1, 60/1)",248.547,206937,206937,Y
"(42/1, 60/1, 42/1)",248.56,206948,206948,Y
"(7/1, 13/1)",249.076,207362,207362,Y
"(24/1, 3/1)",249.15,207417,207417,Y
"(36/1, 41/1)",249.309,207543,207543,Y
"(42/1, 57/1)",250.081,208173,208173,Y
"(58/1, 40/1, 58/1)",250.091,208177,208177,Y
"(20/1, 23/1, 20/1)",250.192,208260,208260,Y
"(2/1, 11/1, 11/1)",250.612,208581,208581,Y
"(28/1, 21/1)",251.365,209175,209175,Y
"(8/1, 32/1)",251.54,209312,209312,Y
"(47/1, 44/1)",251.732,209456,209456,Y
"(14/1, 14/1, 47/1)",252.035,209692,209692,Y
"(42/1, 14/1)",252.431,210000,210000,Y
"(21/1, 46/1, 46/1)",252.98,210434,210434,Y
"(60/1, 25/1)",253.074,210505,210505,Y
"(14/1, 35/1)",253.474,210814,210814,Y
"(52/1, 7/1, 9/1, 11/1, 51/1, 47/1)",253.92,211161,211161,Y
"(48/1, 48/1, 45/1)",254.334,211493,211493,Y
"(21/1, 21/1, 57/1)",254.463,211589,211589,Y
"(8/1, 31/1)",254.495,211610,211610,Y
"(31/1, 18/1, 18/1)",254.538,211644,211644,Y
"(26/1, 28/1)",255.054,212040,212040,Y
"(3/1, 57/1)",255.057,212041,212041,Y
"(51/1, 44/1, 44/1)",255.124,212093,212093,Y
"(45/1, 57/1)",255.291,212215,212215,Y
"(22/1, 26/1, 26/1)",255.399,212302,212302,Y
"(41/1, 1/1, 1/1, 1/1)",255.531,212405,212405,Y
"(5/1, 31/1, 31/1)",255.66,212509,212509,Y
"(29/1, 19/1)",255.784,212600,212600,Y
"(49/1, 52/1)",256.588,213247,213247,Y
"(37/1, 56/1, 56/1)",256.718,213351,213351,Y
"(23/1, 50/1, 23/1)",256.902,213499,213499,Y
"(29/1, 59/1, 59/1)",257.237,213762,213762,Y
"(23/1, 46/1)",257.491,213944,213944,Y
"(48/1, 55/1, 48/1)",258.503,214752,214752,Y
"(28/1, 38/1, 28/1, 28/1)",258.843,215028,215028,Y
"(19/1, 24/1)",258.959,215120,215120,Y
"(42/1, 8/1, 42/1)",259.122,215251,215251,Y
"(3/1, 33/1, 3/1)",259.363,215442,215442,Y
"(41/1, 32/1, 41/1)",259.594,215613,215613,Y
"(13/1, 19/1)",259.696,215694,215694,Y
