Adversarial Examples,Time(s),Mem Queries asked before,Total sequences asked before,Mem Query?
"(51/1, 25/1, 44/1, 49/1, 50/1, 24/1, 19/1)",2.837,2574,2574,Y
"(44/1, 16/1, 10/1)",2.845,2582,2582,Y
"(18/1, 23/1, 40/1, 7/1, 21/1, 60/1, 25/1)",2.855,2591,2591,Y
"(35/1, 12/1, 5/1)",2.861,2596,2596,Y
"(47/1, 30/1, 9/1, 50/1, 42/1)",2.879,2613,2613,Y
"(51/1, 13/1, 38/1, 38/1, 39/1, 45/1, 46/1, 15/1, 20/1, 1/1)",2.89,2623,2623,Y
"(31/1, 43/1, 51/1)",2.895,2628,2628,Y
"(46/1, 14/1, 12/1)",2.898,2630,2630,Y
"(41/1, 55/1, 50/1, 4/1, 19/1)",2.899,2631,2631,Y
"(41/1, 24/1, 41/1)",2.901,2632,2632,Y
"(39/1, 53/1, 51/1)",2.905,2636,2636,Y
"(40/1, 57/1, 38/1, 55/1, 51/1, 24/1, 14/1)",2.914,2644,2644,Y
"(42/1, 37/1, 36/1, 13/1, 35/1)",2.939,2667,2667,Y
"(16/1, 36/1, 55/1)",2.943,2671,2671,Y
"(16/1, 2/1, 3/1)",2.951,2678,2678,Y
"(43/1, 40/1, 11/1, 17/1, 48/1, 15/1, 2/1)",2.953,2679,2679,Y
"(25/1, 32/1, 41/1)",2.954,2680,2680,Y
"(1/1, 16/1, 33/1)",2.964,2690,2690,Y
"(3/1, 48/1, 26/1, 52/1, 26/1, 21/1, 13/1, 60/1, 18/1)",2.973,2698,2698,Y
"(51/1, 22/1, 27/1, 20/1, 5/1)",2.992,2715,2715,Y
"(48/1, 18/1, 22/1, 38/1, 52/1, 19/1, 36/1, 1/1, 31/1)",3.002,2725,2725,Y
"(53/1, 20/1, 28/1)",3.024,2744,2744,Y
"(47/1, 44/1, 28/1, 56/1, 4/1, 12/1, 13/1, 35/1, 48/1)",3.025,2745,2745,Y
"(6/1, 15/1, 31/1, 42/1, 58/1, 41/1, 20/1, 14/1, 21/1)",3.027,2747,2747,Y
"(41/1, 35/1, 37/1)",3.032,2751,2751,Y
"(2/1, 13/1, 25/1)",3.036,2755,2755,Y
"(27/1, 47/1, 49/1, 12/1, 13/1, 9/1, 36/1)",3.038,2757,2757,Y
"(4/1, 41/1, 9/1, 47/1, 23/1, 20/1, 10/1)",3.039,2758,2758,Y
"(37/1, 38/1, 38/1, 23/1, 36/1)",3.044,2762,2762,Y
"(3/1, 33/1, 44/1, 24/1, 12/1, 20/1, 19/1)",3.071,2787,2787,Y
"(11/1, 5/1, 7/1, 1/1, 11/1, 36/1, 54/1)",3.072,2788,2788,Y
"(6/1, 29/1, 60/1, 7/1, 13/1)",3.076,2791,2791,Y
"(37/1, 22/1, 29/1, 38/1, 34/1)",3.077,2792,2792,Y
"(17/1, 1/1, 5/1, 25/1, 40/1, 54/1, 39/1, 46/1, 35/1)",3.083,2798,2798,Y
"(12/1, 29/1, 43/1, 39/1, 37/1)",3.087,2801,2801,Y
"(28/1, 38/1, 48/1)",3.092,2806,2806,Y
"(15/1, 8/1, 41/1, 8/1)",3.1,2813,2813,Y
"(14/1, 33/1, 36/1)",3.107,2819,2819,Y
"(19/1, 29/1, 10/1, 39/1, 32/1)",3.114,2825,2825,Y
"(42/1, 23/1, 49/1, 41/1, 4/1, 40/1, 23/1, 45/1, 34/1)",3.119,2830,2830,Y
"(21/1, 8/1, 58/1, 54/1, 21/1, 57/1, 59/1, 34/1, 22/1)",3.136,2846,2846,Y
"(9/1, 48/1, 44/1, 57/1, 16/1, 57/1, 24/1, 17/1, 51/1)",3.14,2850,2850,Y
"(48/1, 15/1, 56/1, 1/1, 11/1)",3.145,2854,2854,Y
"(27/1, 58/1, 7/1, 56/1, 26/1, 36/1, 23/1, 45/1, 56/1)",3.155,2863,2863,Y
"(24/1, 25/1, 4/1, 22/1, 39/1, 46/1, 30/1, 59/1, 36/1)",3.156,2864,2864,Y
"(59/1, 3/1, 6/1)",3.164,2871,2871,Y
"(13/1, 35/1, 46/1)",3.17,2877,2877,Y
"(1/1, 5/1, 50/1, 21/1, 5/1, 12/1, 4/1, 11/1, 16/1)",3.187,2893,2893,Y
"(30/1, 41/1, 54/1)",3.192,2897,2897,Y
"(17/1, 9/1, 6/1, 53/1, 11/1)",3.195,2899,2899,Y
"(36/1, 35/1, 48/1, 42/1, 3/1, 1/1, 22/1, 22/1, 22/1)",3.203,2906,2906,Y
"(29/1, 9/1, 23/1, 35/1, 42/1, 14/1, 21/1)",3.204,2907,2907,Y
"(18/1, 18/1, 11/1, 35/1, 45/1)",3.206,2909,2909,Y
"(46/1, 43/1, 38/1, 9/1, 18/1)",3.235,2936,2936,Y
"(16/1, 5/1, 6/1, 4/1, 2/1, 33/1, 7/1, 35/1, 34/1)",3.239,2939,2939,Y
"(52/1, 36/1, 60/1, 47/1, 2/1, 34/1, 15/1, 1/1, 31/1)",3.24,2940,2940,Y
"(3/1, 29/1, 1/1, 30/1, 31/1)",3.247,2946,2946,Y
"(21/1, 52/1, 50/1)",3.256,2955,2955,Y
"(49/1, 51/1, 56/1, 5/1, 27/1, 11/1, 58/1)",3.267,2965,2965,Y
"(12/1, 57/1, 38/1, 58/1, 29/1)",3.272,2970,2970,Y
"(49/1, 36/1, 30/1)",3.276,2973,2973,Y
"(40/1, 14/1, 17/1, 3/1, 42/1, 9/1, 9/1, 8/1, 1/1)",3.277,2974,2974,Y
"(54/1, 8/1, 24/1, 27/1, 22/1)",3.29,2986,2986,Y
"(9/1, 37/1, 45/1)",3.299,2994,2994,Y
"(2/1, 29/1, 5/1, 27/1, 40/1, 52/1, 46/1, 35/1, 51/1)",3.31,3004,3004,Y
"(3/1, 14/1, 60/1)",3.312,3006,3006,Y
"(53/1, 7/1, 16/1)",3.314,3007,3007,Y
"(29/1, 52/1, 40/1, 20/1, 30/1)",3.33,3022,3022,Y
"(50/1, 19/1, 58/1, 47/1, 4/1, 43/1, 44/1)",3.336,3028,3028,Y
"(48/1, 29/1, 59/1, 18/1, 4/1)",3.338,3029,3029,Y
"(10/1, 8/1, 14/1, 8/1, 10/1, 18/1, 14/1)",3.344,3035,3035,Y
"(4/1, 57/1, 34/1, 1/1)",3.359,3049,3049,Y
"(17/1, 27/1, 19/1, 58/1, 33/1)",3.363,3053,3053,Y
"(58/1, 19/1, 35/1, 26/1, 54/1, 24/1, 16/1)",3.377,3066,3066,Y
"(12/1, 42/1, 8/1, 23/1, 14/1, 39/1, 48/1)",3.378,3067,3067,Y
"(8/1, 31/1, 50/1)",3.385,3073,3073,Y
"(60/1, 16/1, 4/1)",3.397,3084,3084,Y
"(27/1, 45/1, 6/1, 41/1, 41/1)",3.409,3095,3095,Y
"(11/1, 27/1, 38/1, 60/1, 10/1, 22/1, 30/1, 49/1, 40/1)",3.419,3104,3104,Y
"(33/1, 14/1, 3/1, 36/1, 51/1)",3.424,3108,3108,Y
"(23/1, 46/1, 28/1, 12/1, 7/1, 31/1, 52/1)",3.437,3120,3120,Y
"(1/1, 12/1, 16/1)",3.445,3127,3127,Y
"(8/1, 18/1, 33/1, 47/1, 39/1)",3.455,3136,3136,Y
"(42/1, 53/1, 25/1, 60/1, 59/1, 14/1, 42/1)",3.461,3141,3141,Y
"(28/1, 8/1, 3/1, 57/1, 8/1, 57/1, 48/1, 28/1, 24/1)",3.464,3144,3144,Y
"(47/1, 37/1, 33/1, 19/1, 43/1, 21/1, 48/1, 1/1, 5/1)",3.47,3149,3149,Y
"(4/1, 42/1, 34/1, 33/1, 1/1, 53/1, 39/1, 20/1, 11/1)",3.477,3155,3155,Y
"(19/1, 57/1, 21/1, 47/1, 46/1)",3.489,3165,3165,Y
"(11/1, 32/1, 30/1)",3.524,3198,3198,Y
"(41/1, 15/1, 46/1, 17/1, 24/1)",3.53,3204,3204,Y
"(5/1, 38/1, 54/1)",3.534,3207,3207,Y
"(18/1, 6/1, 24/1, 49/1, 27/1, 18/1, 11/1, 21/1, 15/1)",3.547,3218,3218,Y
"(42/1, 53/1, 50/1)",3.548,3219,3219,Y
"(57/1, 56/1, 13/1, 7/1, 45/1)",3.55,3221,3221,Y
"(54/1, 51/1, 21/1, 5/1, 57/1, 52/1, 23/1, 35/1, 49/1)",3.553,3223,3223,Y
"(31/1, 43/1, 47/1)",3.558,3228,3228,Y
"(38/1, 24/1, 10/1, 53/1, 51/1, 51/1, 53/1)",3.573,3242,3242,Y
"(13/1, 44/1, 42/1)",3.579,3247,3247,Y
"(24/1, 35/1, 51/1, 54/1, 47/1)",3.585,3252,3252,Y
"(18/1, 7/1, 45/1, 18/1, 3/1, 45/1, 20/1)",3.589,3256,3256,Y
"(7/1, 29/1, 56/1)",3.592,3258,3258,Y
"(47/1, 12/1, 28/1)",3.601,3267,3267,Y
"(21/1, 30/1, 35/1, 57/1, 29/1)",3.606,3271,3271,Y
"(48/1, 25/1, 21/1, 10/1, 9/1)",3.61,3274,3274,Y
"(42/1, 15/1, 21/1, 20/1, 10/1, 53/1, 45/1)",3.613,3277,3277,Y
"(2/1, 34/1, 25/1)",3.617,3281,3281,Y
"(32/1, 35/1, 12/1, 45/1, 33/1, 39/1, 57/1)",3.618,3282,3282,Y
"(4/1, 49/1, 60/1, 60/1, 35/1, 60/1, 3/1, 17/1, 17/1)",3.624,3287,3287,Y
"(17/1, 46/1, 49/1)",3.628,3290,3290,Y
"(41/1, 27/1, 34/1)",3.642,3303,3303,Y
"(1/1, 9/1, 8/1, 15/1, 24/1, 54/1, 27/1)",3.656,3316,3316,Y
"(5/1, 30/1, 49/1, 52/1, 57/1)",3.665,3324,3324,Y
"(34/1, 9/1, 21/1, 16/1, 21/1)",3.682,3339,3339,Y
"(55/1, 13/1, 46/1, 33/1, 42/1, 2/1, 23/1)",3.692,3349,3349,Y
"(2/1, 12/1, 41/1, 26/1, 1/1, 55/1, 21/1, 31/1, 56/1)",3.694,3351,3351,Y
"(5/1, 13/1, 17/1, 58/1, 15/1)",3.708,3363,3363,Y
"(23/1, 22/1, 44/1, 52/1, 11/1, 59/1, 43/1)",3.779,3378,3378,Y
"(29/1, 59/1, 17/1, 34/1, 6/1, 32/1, 22/1, 60/1, 38/1)",3.78,3379,3379,Y
"(21/1, 33/1, 57/1)",3.782,3381,3381,Y
"(4/1, 17/1, 36/1, 38/1, 32/1)",3.81,3408,3408,Y
"(41/1, 14/1, 41/1, 20/1, 8/1)",3.811,3409,3409,Y
"(33/1, 59/1, 15/1, 25/1, 4/1, 32/1, 54/1)",3.812,3410,3410,Y
"(10/1, 55/1, 59/1)",3.829,3425,3425,Y
"(25/1, 9/1, 20/1, 15/1, 15/1, 53/1, 21/1, 22/1, 17/1)",3.831,3427,3427,Y
"(34/1, 1/1, 50/1, 5/1, 8/1, 40/1, 44/1)",3.835,3431,3431,Y
"(41/1, 50/1, 5/1, 26/1, 35/1, 54/1, 42/1)",3.843,3438,3438,Y
"(17/1, 44/1, 13/1, 49/1, 29/1, 34/1, 4/1, 14/1, 41/1)",3.846,3441,3441,Y
"(7/1, 18/1, 36/1)",3.855,3449,3449,Y
"(1/1, 13/1, 43/1)",3.859,3452,3452,Y
"(6/1, 41/1, 4/1, 29/1, 6/1, 24/1, 1/1, 27/1, 24/1)",3.867,3459,3459,Y
"(1/1, 28/1, 4/1, 33/1, 44/1, 29/1, 32/1, 49/1, 54/1)",3.871,3463,3463,Y
"(49/1, 42/1, 5/1, 36/1, 1/1, 48/1, 50/1)",3.877,3468,3468,Y
"(22/1, 3/1, 52/1, 6/1, 59/1, 43/1, 6/1, 32/1, 36/1)",3.884,3474,3474,Y
"(52/1, 34/1, 38/1, 23/1, 14/1)",3.914,3502,3502,Y
"(16/1, 40/1, 48/1)",3.916,3504,3504,Y
"(28/1, 36/1, 56/1)",3.919,3506,3506,Y
"(57/1, 36/1, 23/1, 12/1, 16/1, 19/1, 31/1)",3.927,3513,3513,Y
"(29/1, 31/1, 58/1, 19/1, 11/1)",3.933,3519,3519,Y
"(2/1, 14/1, 42/1)",3.934,3520,3520,Y
"(2/1, 24/1, 25/1, 23/1, 25/1, 52/1, 21/1)",3.94,3525,3525,Y
"(16/1, 14/1, 12/1, 45/1, 34/1, 53/1, 43/1, 1/1)",3.951,3535,3535,Y
"(39/1, 12/1, 14/1, 16/1, 16/1)",3.958,3541,3541,Y
"(21/1, 51/1, 42/1, 41/1, 46/1, 43/1, 38/1)",3.977,3559,3559,Y
"(59/1, 10/1, 28/1)",3.982,3563,3563,Y
"(59/1, 30/1, 7/1, 25/1, 48/1, 26/1, 48/1, 23/1, 10/1)",3.983,3564,3564,Y
"(27/1, 40/1, 44/1, 33/1, 8/1, 53/1, 56/1)",3.987,3567,3567,Y
"(54/1, 25/1, 25/1, 5/1, 4/1)",3.994,3574,3574,Y
"(2/1, 20/1, 11/1, 40/1, 39/1, 53/1, 44/1)",3.997,3577,3577,Y
"(24/1, 15/1, 6/1, 5/1, 15/1, 3/1, 5/1)",3.999,3578,3578,Y
"(54/1, 42/1, 54/1, 39/1, 24/1)",4.011,3589,3589,Y
"(35/1, 28/1, 30/1)",4.012,3590,3590,Y
"(32/1, 47/1, 53/1, 22/1, 40/1)",4.015,3592,3592,Y
"(18/1, 58/1, 57/1, 13/1, 24/1)",4.029,3605,3605,Y
"(22/1, 29/1, 46/1)",4.036,3611,3611,Y
"(43/1, 23/1, 8/1, 60/1, 53/1)",4.053,3627,3627,Y
"(25/1, 22/1, 21/1, 17/1, 24/1)",4.059,3632,3632,Y
"(2/1, 27/1, 29/1, 59/1, 49/1)",4.062,3635,3635,Y
"(10/1, 10/1, 20/1, 15/1, 53/1, 12/1, 5/1, 27/1, 28/1)",4.066,3638,3638,Y
"(38/1, 52/1, 54/1, 3/1, 15/1, 57/1, 38/1, 53/1, 56/1)",4.067,3639,3639,Y
"(15/1, 51/1, 16/1, 8/1, 12/1, 22/1, 47/1)",4.068,3640,3640,Y
"(50/1, 11/1, 44/1)",4.078,3648,3648,Y
"(5/1, 47/1, 48/1, 52/1, 59/1, 41/1, 45/1)",4.087,3656,3656,Y
"(55/1, 23/1, 27/1, 55/1, 43/1, 18/1, 38/1, 27/1, 7/1)",4.088,3657,3657,Y
"(11/1, 24/1, 13/1, 6/1, 21/1, 44/1, 28/1, 43/1, 28/1)",4.093,3662,3662,Y
"(47/1, 55/1, 21/1, 23/1, 54/1, 41/1, 45/1)",4.095,3664,3664,Y
"(30/1, 6/1, 11/1)",4.096,3665,3665,Y
"(1/1, 21/1, 48/1, 60/1, 7/1, 59/1, 7/1, 48/1, 48/1)",4.098,3666,3666,Y
"(5/1, 13/1, 60/1, 47/1, 31/1)",4.107,3674,3674,Y
"(1/1, 4/1, 2/1, 51/1, 12/1, 56/1, 59/1)",4.142,3706,3706,Y
"(36/1, 5/1, 46/1, 60/1, 56/1, 55/1, 5/1, 46/1, 32/1)",4.154,3718,3718,Y
"(1/1, 59/1, 32/1, 45/1, 46/1)",4.156,3719,3719,Y
"(1/1, 26/1, 37/1, 44/1, 4/1, 51/1, 57/1)",4.16,3723,3723,Y
"(1/1, 53/1, 23/1, 56/1, 12/1, 22/1, 50/1, 58/1, 60/1)",4.163,3725,3725,Y
"(33/1, 50/1, 16/1, 59/1, 49/1, 43/1, 38/1)",4.173,3734,3734,Y
"(40/1, 38/1, 33/1, 59/1, 54/1)",4.175,3736,3736,Y
"(40/1, 43/1, 21/1, 16/1, 56/1, 33/1, 54/1, 9/1, 18/1)",4.176,3737,3737,Y
"(53/1, 6/1, 34/1, 36/1, 7/1, 49/1, 48/1)",4.183,3743,3743,Y
"(47/1, 17/1, 24/1, 12/1, 7/1)",4.184,3744,3744,Y
"(6/1, 35/1, 36/1, 56/1, 48/1)",4.191,3750,3750,Y
"(53/1, 31/1, 22/1)",4.194,3753,3753,Y
"(22/1, 56/1, 12/1, 34/1, 53/1, 38/1, 56/1)",4.2,3758,3758,Y
"(53/1, 14/1, 33/1)",4.206,3764,3764,Y
"(39/1, 47/1, 43/1, 55/1, 60/1)",4.208,3765,3765,Y
"(4/1, 14/1, 12/1, 22/1, 10/1)",4.212,3769,3769,Y
"(7/1, 39/1, 40/1, 5/1, 2/1, 8/1, 18/1, 56/1, 24/1)",4.218,3774,3774,Y
"(6/1, 25/1, 7/1)",4.233,3788,3788,Y
"(9/1, 56/1, 32/1, 33/1, 40/1, 50/1, 29/1)",4.254,3808,3808,Y
"(20/1, 51/1, 56/1)",4.265,3817,3817,Y
"(57/1, 35/1, 25/1)",4.282,3833,3833,Y
"(48/1, 12/1, 4/1)",4.284,3835,3835,Y
"(59/1, 52/1, 15/1, 47/1, 14/1, 17/1, 53/1, 21/1, 37/1)",4.285,3836,3836,Y
"(48/1, 28/1, 55/1, 32/1, 19/1)",4.299,3849,3849,Y
"(60/1, 59/1, 50/1, 1/1, 24/1, 57/1, 3/1, 39/1, 58/1)",4.307,3856,3856,Y
"(60/1, 12/1, 49/1, 33/1, 8/1, 17/1, 21/1)",4.324,3872,3872,Y
"(11/1, 30/1, 32/1, 60/1, 46/1)",4.344,3890,3890,Y
"(38/1, 6/1, 13/1, 17/1, 38/1, 11/1, 18/1, 13/1, 6/1)",4.345,3891,3891,Y
"(37/1, 54/1, 9/1, 20/1, 39/1, 44/1, 39/1, 58/1, 45/1)",4.351,3896,3896,Y
"(57/1, 4/1, 49/1, 30/1, 1/1, 24/1, 4/1, 42/1, 50/1)",4.354,3899,3899,Y
"(11/1, 49/1, 31/1, 60/1, 57/1, 42/1, 55/1, 27/1, 13/1)",4.369,3912,3912,Y
"(51/1, 14/1, 17/1, 50/1, 16/1, 6/1, 6/1, 25/1, 59/1)",4.372,3915,3915,Y
"(14/1, 60/1, 38/1)",4.373,3916,3916,Y
"(8/1, 43/1, 31/1)",4.374,3917,3917,Y
"(14/1, 6/1, 6/1, 55/1, 20/1)",4.381,3923,3923,Y
"(43/1, 22/1, 11/1, 29/1, 42/1, 43/1, 45/1, 32/1, 37/1)",4.391,3932,3932,Y
"(2/1, 7/1, 8/1, 9/1, 16/1)",4.392,3933,3933,Y
"(40/1, 12/1, 2/1)",4.398,3938,3938,Y
"(20/1, 28/1, 59/1)",4.406,3945,3945,Y
"(9/1, 19/1, 44/1, 19/1, 10/1, 37/1, 15/1)",4.409,3948,3948,Y
"(32/1, 46/1, 20/1, 6/1, 51/1, 13/1, 7/1, 58/1, 49/1)",4.418,3956,3956,Y
"(6/1, 9/1, 11/1)",4.421,3959,3959,Y
"(30/1, 38/1, 48/1, 52/1, 55/1)",4.425,3962,3962,Y
"(5/1, 34/1, 32/1, 23/1, 21/1)",4.427,3964,3964,Y
"(15/1, 27/1, 25/1)",4.429,3966,3966,Y
"(54/1, 54/1, 49/1, 38/1, 34/1)",4.443,3979,3979,Y
"(19/1, 49/1, 53/1, 51/1, 56/1, 47/1, 41/1, 53/1, 40/1)",4.446,3981,3981,Y
"(51/1, 21/1, 13/1)",4.472,4005,4005,Y
"(2/1, 15/1, 47/1)",4.478,4011,4011,Y
"(56/1, 10/1, 21/1, 13/1, 36/1, 37/1, 57/1, 17/1, 17/1)",4.482,4015,4015,Y
"(26/1, 50/1, 28/1)",4.497,4028,4028,Y
"(57/1, 38/1, 51/1, 1/1, 8/1)",4.506,4037,4037,Y
"(35/1, 53/1, 27/1, 57/1, 55/1, 31/1, 10/1, 34/1, 40/1)",4.513,4043,4043,Y
"(2/1, 51/1, 2/1, 32/1, 51/1)",4.519,4048,4048,Y
"(9/1, 51/1, 34/1)",4.526,4054,4054,Y
"(6/1, 22/1, 5/1, 56/1, 59/1, 1/1)",4.536,4064,4064,Y
"(43/1, 32/1, 44/1, 17/1, 42/1, 17/1, 23/1)",4.539,4066,4066,Y
"(43/1, 20/1, 47/1)",4.56,4086,4086,Y
"(16/1, 42/1, 56/1, 47/1, 37/1)",4.571,4095,4095,Y
"(41/1, 41/1, 48/1, 20/1, 25/1)",4.572,4096,4096,Y
"(52/1, 21/1, 11/1)",4.579,4103,4103,Y
"(24/1, 60/1, 39/1)",4.588,4111,4111,Y
"(34/1, 22/1, 36/1, 48/1, 27/1, 56/1, 54/1, 15/1, 10/1)",4.599,4121,4121,Y
"(19/1, 26/1, 19/1, 42/1, 15/1, 24/1, 45/1)",4.609,4130,4130,Y
"(18/1, 26/1, 53/1, 50/1, 27/1, 43/1, 30/1)",4.62,4141,4141,Y
"(45/1, 59/1, 52/1, 9/1, 19/1)",4.64,4159,4159,Y
"(8/1, 55/1, 46/1, 45/1, 44/1, 46/1, 21/1)",4.642,4160,4160,Y
"(9/1, 47/1, 16/1)",4.659,4177,4177,Y
"(13/1, 29/1, 16/1)",4.664,4181,4181,Y
"(29/1, 46/1, 36/1, 46/1, 47/1)",4.668,4185,4185,Y
"(41/1, 22/1, 28/1)",4.67,4186,4186,Y
"(24/1, 54/1, 4/1, 32/1, 47/1, 13/1, 14/1)",4.673,4189,4189,Y
"(34/1, 53/1, 44/1)",4.676,4191,4191,Y
"(18/1, 60/1, 27/1, 13/1, 9/1)",4.681,4196,4196,Y
"(3/1, 24/1, 11/1, 20/1, 6/1, 14/1, 6/1, 43/1, 58/1)",4.697,4211,4211,Y
"(30/1, 47/1, 40/1)",4.702,4215,4215,Y
"(15/1, 7/1, 16/1, 31/1, 20/1, 52/1, 55/1)",4.712,4225,4225,Y
"(32/1, 54/1, 48/1)",4.72,4232,4232,Y
"(2/1, 35/1, 31/1, 33/1, 57/1, 4/1)",4.729,4240,4240,Y
"(36/1, 13/1, 12/1)",4.736,4247,4247,Y
"(28/1, 54/1, 12/1, 57/1, 56/1)",4.739,4249,4249,Y
"(14/1, 19/1, 4/1, 25/1, 3/1, 55/1, 15/1, 51/1, 39/1)",4.744,4254,4254,Y
"(42/1, 59/1, 2/1, 19/1, 15/1, 44/1, 19/1, 29/1, 56/1)",4.751,4260,4260,Y
"(7/1, 25/1, 31/1, 14/1, 41/1, 48/1, 14/1, 17/1, 21/1)",4.755,4264,4264,Y
"(47/1, 3/1, 1/1)",4.762,4272,4272,Y
"(5/1, 35/1, 12/1, 16/1, 19/1, 19/1, 25/1)",4.771,4280,4280,Y
"(58/1, 27/1, 22/1)",4.773,4282,4282,Y
"(38/1, 9/1, 33/1, 17/1, 29/1)",4.778,4286,4286,Y
"(2/1, 33/1, 20/1)",4.784,4291,4291,Y
"(40/1, 24/1, 41/1, 38/1, 46/1, 19/1, 3/1)",4.787,4294,4294,Y
"(50/1, 19/1, 31/1, 25/1, 20/1, 57/1, 15/1, 50/1, 53/1)",4.791,4297,4297,Y
"(3/1, 54/1, 12/1, 24/1, 15/1, 3/1, 21/1)",4.792,4298,4298,Y
"(51/1, 15/1, 32/1)",4.806,4311,4311,Y
"(39/1, 30/1, 33/1, 50/1, 59/1)",4.807,4312,4312,Y
"(7/1, 18/1, 40/1, 47/1, 40/1)",4.816,4321,4321,Y
"(37/1, 1/1, 24/1, 3/1, 2/1, 1/1, 42/1)",4.833,4337,4337,Y
"(58/1, 28/1, 44/1)",4.841,4345,4345,Y
"(9/1, 35/1, 47/1, 14/1, 11/1)",4.848,4351,4351,Y
"(10/1, 53/1, 4/1, 12/1, 60/1, 4/1)",4.849,4352,4352,Y
"(9/1, 17/1, 12/1, 11/1, 21/1, 43/1, 42/1)",4.851,4353,4353,Y
"(52/1, 14/1, 32/1, 27/1, 30/1, 39/1, 33/1)",4.864,4366,4366,Y
"(29/1, 52/1, 52/1, 52/1, 35/1)",4.897,4399,4399,Y
"(8/1, 35/1, 43/1, 1/1, 40/1)",4.899,4401,4401,Y
"(33/1, 33/1, 20/1, 57/1, 55/1, 35/1, 60/1, 59/1, 32/1)",4.9,4402,4402,Y
"(59/1, 41/1, 34/1, 17/1, 23/1)",4.93,4431,4431,Y
"(36/1, 44/1, 56/1, 24/1, 39/1)",4.933,4434,4434,Y
"(56/1, 41/1, 44/1)",4.935,4436,4436,Y
"(22/1, 29/1, 24/1)",4.947,4448,4448,Y
"(57/1, 9/1, 25/1, 12/1, 4/1)",4.951,4451,4451,Y
"(51/1, 41/1, 6/1, 43/1, 57/1)",4.954,4454,4454,Y
"(31/1, 57/1, 29/1, 45/1, 59/1, 40/1, 30/1, 60/1, 51/1)",4.957,4457,4457,Y
"(9/1, 58/1, 5/1, 16/1, 60/1)",4.965,4464,4464,Y
"(34/1, 50/1, 17/1, 38/1, 57/1)",4.969,4467,4467,Y
"(40/1, 47/1, 20/1, 49/1, 1/1, 17/1, 45/1)",4.976,4474,4474,Y
"(14/1, 33/1, 22/1)",4.978,4475,4475,Y
"(13/1, 36/1, 44/1, 51/1, 51/1)",4.986,4482,4482,Y
"(7/1, 39/1, 23/1, 21/1, 20/1, 31/1, 7/1, 44/1, 43/1)",4.99,4486,4486,Y
"(22/1, 57/1, 55/1)",4.992,4488,4488,Y
"(51/1, 42/1, 55/1, 22/1, 55/1, 13/1, 30/1)",4.993,4489,4489,Y
"(49/1, 10/1, 34/1)",4.994,4490,4490,Y
"(34/1, 3/1, 5/1)",5.018,4515,4515,Y
"(18/1, 36/1, 38/1, 13/1, 13/1, 52/1, 52/1)",5.021,4517,4517,Y
"(30/1, 51/1, 35/1)",5.026,4522,4522,Y
"(59/1, 14/1, 55/1, 30/1, 37/1, 26/1, 11/1)",5.03,4525,4525,Y
"(57/1, 38/1, 28/1)",5.034,4529,4529,Y
"(17/1, 53/1, 60/1, 8/1, 22/1)",5.037,4531,4531,Y
"(22/1, 56/1, 57/1)",5.038,4532,4532,Y
"(27/1, 57/1, 53/1)",5.049,4542,4542,Y
"(51/1, 7/1, 48/1, 21/1, 2/1, 32/1, 50/1, 19/1, 43/1)",5.054,4547,4547,Y
"(56/1, 34/1, 59/1, 21/1, 33/1)",5.06,4552,4552,Y
"(7/1, 19/1, 37/1)",5.064,4556,4556,Y
"(25/1, 26/1, 7/1, 58/1, 55/1)",5.066,4558,4558,Y
"(49/1, 7/1, 6/1, 9/1, 43/1, 21/1, 36/1, 15/1, 27/1)",5.069,4560,4560,Y
"(31/1, 51/1, 59/1, 31/1, 21/1, 27/1, 28/1)",5.074,4565,4565,Y
"(9/1, 27/1, 28/1, 37/1, 43/1, 51/1, 50/1)",5.075,4566,4566,Y
"(4/1, 32/1, 1/1, 8/1, 38/1, 47/1, 49/1, 37/1, 41/1)",5.093,4584,4584,Y
"(56/1, 47/1, 28/1, 11/1, 34/1)",5.096,4587,4587,Y
"(13/1, 27/1, 48/1, 44/1, 12/1, 33/1, 58/1)",5.102,4593,4593,Y
"(35/1, 31/1, 28/1, 42/1, 32/1)",5.115,4605,4605,Y
"(55/1, 1/1, 55/1, 59/1, 22/1, 30/1, 30/1, 25/1, 19/1)",5.123,4614,4614,Y
"(42/1, 39/1, 47/1, 23/1, 38/1, 36/1, 24/1)",5.125,4615,4615,Y
"(29/1, 59/1, 43/1)",5.131,4621,4621,Y
"(52/1, 17/1, 11/1, 18/1, 11/1, 6/1, 7/1, 13/1, 14/1)",5.143,4633,4633,Y
"(31/1, 42/1, 19/1, 34/1, 60/1)",5.146,4635,4635,Y
"(2/1, 27/1, 46/1)",5.149,4638,4638,Y
"(27/1, 38/1, 29/1)",5.152,4641,4641,Y
"(58/1, 6/1, 16/1)",5.154,4643,4643,Y
"(9/1, 41/1, 46/1, 45/1, 42/1, 22/1, 8/1, 39/1, 21/1)",5.176,4665,4665,Y
"(27/1, 1/1, 19/1, 52/1, 20/1)",5.177,4666,4666,Y
"(5/1, 27/1, 4/1, 29/1, 36/1)",5.183,4671,4671,Y
"(30/1, 32/1, 46/1, 9/1, 25/1, 60/1, 52/1, 16/1, 9/1)",5.192,4680,4680,Y
"(38/1, 32/1, 11/1, 16/1, 51/1, 52/1, 6/1, 40/1, 39/1)",5.206,4694,4694,Y
"(32/1, 53/1, 44/1)",5.208,4696,4696,Y
